name	LWR	fract	aLWR	afract	taxopath
query_4890	0.008455	0.999	0.008455	0.999	cluster_I;d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__J055;s__
query_98	0.0006158	0.624	0.0006158	0.624	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_229	0.05463	0.7857	0.05463	0.7857	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_327	0.006591	1	0.006591	1	cluster_IV
query_473	0.001606	1	0.001606	1	DISTANT
query_664	0.00929	0.5634	0.01649	1	cluster_IV
query_789	0.001372	0.833	0.001372	0.833	cluster_III;d__Bacteria
query_867	0.0008313	0.5187	0.0008313	0.5187	DISTANT
query_1017	0.0007701	0.4798	0.0007701	0.4798	DISTANT
query_1125	0.002602	0.5112	0.004286	0.8421	cluster_IV
query_1497	0.0006773	0.644	0.0006773	0.644	cluster_III;d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium beijerinckii
query_1572	0.0008089	0.5015	0.0008089	0.5015	DISTANT
query_1769	0.00191	1	0.00191	1	DISTANT
query_2831	0.1542	1	0.1542	1	DISTANT
query_3034	0.01317	0.7093	0.01317	0.7093	cluster_IV;d__Archaea;p__Halobacterota
query_3202	0.002614	0.7801	0.002614	0.7801	cluster_IV
query_3370	0.04135	0.4126	0.04135	0.4126	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_3572	0.001827	1	0.001827	1	DISTANT
query_3702	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_3776	0.003246	0.9998	0.003246	0.9998	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__LFER01;s__
query_3942	0.00101	0.7701	0.00101	0.7701	DISTANT
query_4138	0.001012	0.7166	0.001012	0.7166	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042
query_4255	0.002385	1	0.002385	1	DISTANT
query_4387	0.8481	0.8504	0.8522	0.8546	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina
query_4512	0.001517	0.53	0.001831	0.6396	cluster_IV
query_4600	0.003473	0.9154	0.003794	1	cluster_IV
query_4708	0.009018	0.5432	0.01656	0.9974	cluster_IV
query_4777	0.008699	0.5015	0.01699	0.9794	cluster_IV
query_4950	0.001204	0.7344	0.001204	0.7344	DISTANT
query_99	0.0009713	0.6059	0.0009713	0.6059	DISTANT
query_216	0.005681	0.4483	0.01053	0.8307	cluster_IV
query_342	0.2909	0.6742	0.4012	0.9299	cluster_IV;d__Archaea;p__Halobacterota
query_491	0.0009753	0.6086	0.0009753	0.6086	DISTANT
query_607	0.000131	0.9999	0.000131	0.9999	DISTANT
query_755	0.001753	0.9066	0.001753	0.9066	DISTANT
query_819	0.001603	1	0.001603	1	DISTANT
query_912	0.0009654	0.7416	0.0009654	0.7416	cluster_IV;d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales
query_1053	0.001221	0.7545	0.001221	0.7545	DISTANT
query_1249	0.0008579	0.5319	0.000858	0.5319	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales
query_1424	0.002213	0.9891	0.002213	0.9891	DISTANT
query_1650	0.7455	0.7477	0.7455	0.7477	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__MTP4;s__MTP4 sp000970045
query_1875	0.03901	0.3884	0.03901	0.3884	cluster_IV
query_1995	0.00191	1	0.00191	1	DISTANT
query_2107	0.0008974	0.56	0.0008974	0.56	DISTANT
query_2263	0.3946	1	0.3946	1	DISTANT
query_2431	0.001613	1	0.001613	1	DISTANT
query_2568	0.001603	1	0.001603	1	DISTANT
query_2778	0.0004067	1	0.0004067	1	DISTANT
query_2909	0.005494	0.8386	0.005494	0.8386	cluster_IV;d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Enhygromyxa;s__Enhygromyxa salina_B
query_3078	0.001482	0.9248	0.001482	0.9248	DISTANT
query_3242	0.0005454	1	0.0005454	1	DISTANT
query_3445	0.001647	1	0.001647	1	DISTANT
query_3647	0.001219	0.7484	0.001219	0.7484	cluster_II
query_3847	0.001603	1	0.001603	1	DISTANT
query_3943	0.0008463	0.9677	0.0008463	0.9677	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_4165	0.001603	1	0.001603	1	DISTANT
query_4297	0.0008172	0.5066	0.0008172	0.5066	DISTANT
query_4462	0.002186	1	0.002186	1	DISTANT
query_4595	0.0008585	0.9376	0.0008585	0.9376	cluster_II;d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Ruminiclostridium_A;s__Ruminiclostridium_A papyrosolvens
query_4733	0.001372	0.833	0.001372	0.833	cluster_III;d__Bacteria
query_181	0.000566	1	0.000566	1	DISTANT
query_299	0.001025	1	0.001025	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_434	0.007098	0.4502	0.007098	0.4502	cluster_IV;d__Bacteria;p__Nitrospinota;c__2-12-FULL-45-22;o__2-12-FULL-45-22;f__;g__;s__
query_567	0.001072	0.6623	0.001072	0.6623	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
query_691	0.002169	1	0.002169	1	DISTANT
query_733	0.02514	0.7723	0.02514	0.7723	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_803	0.00184	1	0.00184	1	DISTANT
query_971	0.001392	0.8278	0.001392	0.8278	cluster_III;d__Bacteria
query_1139	0.001603	1	0.001603	1	DISTANT
query_1383	0.001618	1	0.001618	1	DISTANT
query_1550	0.001618	1	0.001618	1	DISTANT
query_1675	0.0253	1	0.0253	1	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__Methanopyrus kandleri
query_1902	0.001515	0.6776	0.001515	0.6776	cluster_IV
query_2018	0.001638	0.9524	0.001638	0.9524	cluster_III;d__Bacteria
query_2149	0.001482	0.9248	0.001482	0.9248	DISTANT
query_2468	0.001815	0.8634	0.001815	0.8634	cluster_IV;d__Bacteria
query_2670	0.001158	0.6105	0.001158	0.6105	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2758	0.008108	1	0.008108	1	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2970	0.004975	0.9177	0.004975	0.9177	cluster_IV
query_3056	0.00929	0.5634	0.01649	1	cluster_IV
query_3144	0.00122	0.7576	0.00122	0.7576	DISTANT
query_3293	0.001827	1	0.001827	1	DISTANT
query_3452	0.0005601	1	0.0005601	1	DISTANT
query_3541	0.04895	0.9116	0.04895	0.9116	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042
query_3675	0.001722	0.8712	0.001722	0.8712	DISTANT
query_3842	0.0008626	0.6675	0.0008626	0.6675	DISTANT
query_3938	0.00818	0.9967	0.00818	0.9967	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__MED-G52 sp001627925
query_4167	0.001616	1	0.001616	1	DISTANT
query_4518	0.02018	0.8082	0.02018	0.8082	cluster_IV;d__Archaea;p__Halobacterota
query_4593	0.00102	0.6326	0.00102	0.6326	DISTANT
query_4712	0.001053	0.6507	0.001053	0.6507	DISTANT
query_4871	0.003467	0.7109	0.003467	0.7109	cluster_IV
query_35	0.04412	0.5967	0.04412	0.5967	cluster_IV
query_106	0.001053	0.6507	0.001053	0.6507	DISTANT
query_223	0.001618	1	0.001618	1	DISTANT
query_346	0.00134	0.7968	0.00134	0.7968	cluster_IV;d__Bacteria
query_432	0.0005895	1	0.0005895	1	DISTANT
query_572	0.000566	1	0.000566	1	DISTANT
query_706	0.002118	0.4986	0.002118	0.4986	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__MED-G52 sp001627925
query_853	0.001827	1	0.001827	1	DISTANT
query_976	0.004132	0.8165	0.004132	0.8165	cluster_IV
query_1101	0.000816	0.5092	0.000816	0.5092	cluster_III;d__Bacteria
query_1254	0.003007	0.8736	0.003007	0.8736	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_1349	0.00191	1	0.00191	1	DISTANT
query_1516	0.001296	0.7982	0.001296	0.7982	DISTANT
query_1618	0.003943	0.809	0.003943	0.809	cluster_IV
query_1732	0.001613	1	0.001613	1	DISTANT
query_2280	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_2384	0.001119	0.6925	0.001119	0.6925	cluster_III;d__Bacteria
query_2515	0.01317	0.7093	0.01317	0.7093	cluster_IV;d__Archaea;p__Halobacterota
query_2638	0.09984	0.8601	0.09984	0.8601	DISTANT
query_2770	0.0016	0.9997	0.0016	0.9997	DISTANT
query_3177	0.002965	0.9998	0.002965	0.9998	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__LFER01;s__
query_3383	0.002448	0.5664	0.004107	0.9501	cluster_IV
query_3540	0.0009772	0.6097	0.0009772	0.6097	DISTANT
query_3641	0.001618	1	0.001618	1	DISTANT
query_3720	0.001212	0.7562	0.001212	0.7562	DISTANT
query_3900	0.001613	1	0.001613	1	DISTANT
query_4030	0.001703	1	0.001703	1	DISTANT
query_4179	0.00325	1	0.00325	1	DISTANT
query_4344	0.0025	0.9975	0.0025	0.9975	DISTANT
query_4472	0.007724	0.9747	0.007724	0.9747	cluster_IV
query_4529	0.001604	0.9351	0.001604	0.9351	cluster_I;d__Bacteria
query_4702	0.000566	1	0.000566	1	DISTANT
query_4858	0.001616	1	0.001616	1	DISTANT
query_4973	0.01317	0.7093	0.01317	0.7093	cluster_IV;d__Archaea;p__Halobacterota
query_74	0.1378	1	0.1378	1	DISTANT
query_262	0.002635	0.8394	0.002635	0.8394	cluster_IV
query_412	0.001223	0.7631	0.001223	0.7631	DISTANT
query_525	0.0009851	0.6058	0.0009851	0.6058	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
query_731	0.000908	0.8825	0.000908	0.8825	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_795	0.002567	0.9991	0.002567	0.9991	DISTANT
query_965	0.001603	1	0.001603	1	DISTANT
query_1123	0.007619	0.5987	0.01273	1	cluster_IV
query_1260	0.002584	0.9991	0.002584	0.9991	DISTANT
query_1522	0.01204	0.5431	0.01204	0.5431	cluster_IV;d__Bacteria;p__Nitrospinota;c__2-12-FULL-45-22;o__2-12-FULL-45-22;f__;g__;s__
query_1705	0.001402	0.8691	0.001402	0.8691	DISTANT
query_1808	0.06191	0.9421	0.06191	0.9421	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2491	0.001603	1	0.001603	1	DISTANT
query_2621	0.0008052	0.5024	0.0008052	0.5024	cluster_I;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
query_2682	0.001213	0.5	0.001213	0.5	cluster_IV;d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile
query_2783	0.0008172	0.5066	0.0008172	0.5066	DISTANT
query_2946	0.01317	0.7093	0.01317	0.7093	cluster_IV;d__Archaea;p__Halobacterota
query_3054	0.004919	0.9766	0.004919	0.9766	cluster_IV
query_3147	0.01317	0.7093	0.01317	0.7093	cluster_IV;d__Archaea;p__Halobacterota
query_3268	0.001631	1	0.001631	1	DISTANT
query_3560	0.000566	1	0.000566	1	DISTANT
query_3676	0.00124	0.9999	0.00124	0.9999	DISTANT
query_3777	0.007626	1	0.007626	1	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_3989	0.078	0.8961	0.08704	1	cluster_IV
query_4096	0.001755	0.9944	0.001755	0.9944	DISTANT
query_4187	0.00191	1	0.00191	1	DISTANT
query_4295	0.001527	0.8616	0.001527	0.8616	cluster_III;d__Bacteria
query_4473	0.001006	0.6278	0.001006	0.6278	DISTANT
query_4575	0.004032	1	0.004032	1	DISTANT
query_15	0.001603	1	0.001603	1	DISTANT
query_238	0.0008358	0.5215	0.0008358	0.5215	DISTANT
query_472	0.008992	0.5764	0.0156	1	cluster_IV
query_537	0.02061	0.4739	0.02061	0.4739	cluster_IV;d__Archaea;p__Halobacterota
query_712	0.001611	0.6205	0.001611	0.6205	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_810	0.001866	1	0.001866	1	DISTANT
query_905	0.0009854	0.6149	0.0009854	0.6149	DISTANT
query_1019	0.001657	1	0.001657	1	DISTANT
query_1094	0.5561	0.5767	0.5561	0.5767	cluster_IV;d__Bacteria;p__Nitrospinota;c__2-12-FULL-45-22;o__2-12-FULL-45-22;f__;g__;s__
query_1174	0.001636	0.949	0.001636	0.949	cluster_III;d__Bacteria
query_1299	0.001616	1	0.001616	1	DISTANT
query_1722	0.2574	0.7602	0.2574	0.7602	cluster_IV;d__Archaea;p__Halobacterota
query_1878	0.001579	0.7369	0.001579	0.7369	DISTANT
query_2049	0.008916	0.9725	0.008916	0.9725	cluster_IV
query_2157	0.00191	1	0.00191	1	DISTANT
query_2315	0.0008313	0.5187	0.0008313	0.5187	DISTANT
query_2448	0.005998	0.8697	0.005998	0.8697	cluster_I;d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus durus
query_2648	0.001157	0.8379	0.001157	0.8379	DISTANT
query_2759	0.001876	1	0.001876	1	DISTANT
query_2978	0.000566	1	0.000566	1	DISTANT
query_3228	0.001213	0.5	0.001213	0.5	cluster_IV;d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile
query_3256	0.006373	0.7787	0.006373	0.7787	cluster_IV;d__Archaea;p__Halobacterota
query_3393	0.001638	0.9524	0.001638	0.9524	cluster_III;d__Bacteria
query_3526	0.0009267	1	0.0009267	1	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales
query_3692	0.00181	0.7409	0.00181	0.7409	cluster_IV
query_3741	0.002769	0.8384	0.002769	0.8384	cluster_IV
query_3850	0.001603	1	0.001603	1	DISTANT
query_4037	0.001214	0.8591	0.001214	0.8591	DISTANT
query_4400	0.003927	0.642	0.003927	0.642	cluster_IV
query_4525	0.05599	0.4099	0.06792	0.4972	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae
query_4769	0.001109	0.7586	0.001109	0.7586	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_4824	0.009804	1	0.009804	1	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_34	0.01156	0.4512	0.01156	0.4512	cluster_IV;d__Archaea;p__Halobacterota
query_735	0.005146	1	0.005146	1	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_880	0.001057	1	0.001057	1	DISTANT
query_968	0.001603	1	0.001603	1	DISTANT
query_1103	0.002448	0.5664	0.004107	0.9501	cluster_IV
query_1234	0.001557	0.7225	0.001557	0.7225	DISTANT
query_1436	0.006932	0.5385	0.01213	0.9424	cluster_IV
query_1557	0.001944	1	0.001944	1	cluster_IV;d__Bacteria
query_1628	0.002118	0.4986	0.002118	0.4986	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__MED-G52 sp001627925
query_1730	0.00641	0.9539	0.00641	0.9539	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1862	0.08011	0.6196	0.08011	0.6196	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae
query_2067	0.0009469	0.4889	0.001894	0.9777	cluster_IV;d__Bacteria;p__Proteobacteria
query_2233	0.002265	1	0.002265	1	DISTANT
query_2325	0.001634	1	0.001634	1	DISTANT
query_2470	0.01317	0.7093	0.01317	0.7093	cluster_IV;d__Archaea;p__Halobacterota
query_2594	0.001847	1	0.001847	1	cluster_IV;d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Enhygromyxa;s__Enhygromyxa salina_B
query_2644	0.00121	0.7514	0.00121	0.7514	DISTANT
query_2763	0.003118	0.4986	0.003118	0.4986	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__MED-G52 sp001627925
query_2955	0.1332	0.9736	0.1332	0.9736	DISTANT
query_3104	0.0008358	0.5215	0.0008358	0.5215	DISTANT
query_3260	0.001061	0.6433	0.001061	0.6433	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3356	0.001801	1	0.001801	1	DISTANT
query_3489	0.008633	0.5947	0.01452	1	cluster_IV
query_3622	0.0318	0.2526	0.1116	0.8863	cluster_IV
query_3779	0.001815	0.8634	0.001815	0.8634	cluster_IV;d__Bacteria
query_3848	0.009669	0.4965	0.01909	0.9806	cluster_IV
query_3936	0.001616	1	0.001616	1	DISTANT
query_4133	0.001645	1	0.001645	1	DISTANT
query_4530	0.001724	1	0.001724	1	DISTANT
query_4626	0.005114	0.9251	0.005114	0.9251	cluster_IV
query_4719	0.000566	1	0.000566	1	DISTANT
query_4826	0.00161	1	0.00161	1	DISTANT
query_4913	0.01532	0.5709	0.02682	1	cluster_IV
query_60	0.0008358	0.5215	0.0008358	0.5215	DISTANT
query_125	0.003936	0.7984	0.003936	0.7984	cluster_IV
query_257	0.001482	0.9248	0.001482	0.9248	DISTANT
query_369	0.003927	0.642	0.003927	0.642	cluster_IV
query_456	0.001595	1	0.001595	1	DISTANT
query_559	0.09173	0.5129	0.09173	0.513	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae
query_860	0.00121	0.7514	0.00121	0.7514	DISTANT
query_906	0.001837	1	0.001837	1	DISTANT
query_1100	0.4705	0.8407	0.4705	0.8407	cluster_IV;d__Archaea;p__Halobacterota
query_1225	0.007098	0.4502	0.007098	0.4502	cluster_IV;d__Bacteria;p__Nitrospinota;c__2-12-FULL-45-22;o__2-12-FULL-45-22;f__;g__;s__
query_1324	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_1394	0.007423	0.5498	0.01236	0.9154	cluster_IV
query_1523	0.01317	0.7093	0.01317	0.7093	cluster_IV;d__Archaea;p__Halobacterota
query_1580	0.02772	0.5399	0.02772	0.5399	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__Methanocaldococcus vulcanius
query_2066	0.001827	1	0.001827	1	DISTANT
query_2287	0.001047	0.6521	0.001047	0.6521	DISTANT
query_2447	0.001372	0.833	0.001372	0.833	cluster_III;d__Bacteria
query_2588	0.1291	0.6442	0.1291	0.6442	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_2738	0.007098	0.4502	0.007098	0.4502	cluster_IV;d__Bacteria;p__Nitrospinota;c__2-12-FULL-45-22;o__2-12-FULL-45-22;f__;g__;s__
query_2933	0.001631	1	0.001631	1	DISTANT
query_3179	0.01236	0.7623	0.01236	0.7623	cluster_IV;d__Archaea;p__Halobacterota
query_3354	0.001591	0.757	0.001591	0.757	DISTANT
query_3427	0.006454	1	0.006454	1	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_3552	0.001827	1	0.001827	1	DISTANT
query_3648	0.2368	0.5169	0.2368	0.5169	cluster_IV;d__Archaea;p__Halobacterota
query_3907	0.002721	0.9164	0.002721	0.9164	cluster_IV
query_4019	0.0006506	0.999	0.0006506	0.999	DISTANT
query_4113	0.001614	0.3776	0.002831	0.6622	cluster_IV
query_4372	0.01176	0.4502	0.01176	0.4502	cluster_IV;d__Archaea;p__Halobacterota
query_4620	0.007098	0.4502	0.007098	0.4502	cluster_IV;d__Bacteria;p__Nitrospinota;c__2-12-FULL-45-22;o__2-12-FULL-45-22;f__;g__;s__
query_4757	0.001827	1	0.001827	1	DISTANT
query_4903	0.001266	0.4986	0.001266	0.4986	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__MED-G52 sp001627925
query_50	0.000816	0.5092	0.000816	0.5092	cluster_III;d__Bacteria
query_136	0.001539	0.9544	0.001539	0.9544	DISTANT
query_304	0.01317	0.7093	0.01317	0.7093	cluster_IV;d__Archaea;p__Halobacterota
query_435	0.05019	0.7798	0.05019	0.7798	cluster_IV;d__Bacteria;p__Nitrospinota;c__2-12-FULL-45-22;o__2-12-FULL-45-22;f__;g__;s__
query_703	0.005114	0.9251	0.005114	0.9251	cluster_IV
query_812	0.001634	1	0.001634	1	DISTANT
query_904	0.01042	0.5087	0.02049	1	cluster_IV
query_1028	0.001132	0.7021	0.001132	0.7021	cluster_III;d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales
query_1462	0.00191	1	0.00191	1	DISTANT
query_1626	0.001629	1	0.001629	1	DISTANT
query_1781	0.001749	1	0.001749	1	DISTANT
query_1919	0.004836	0.6204	0.004836	0.6204	cluster_III;d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Ilyobacter;s__Ilyobacter polytropus
query_2069	0.002181	0.5414	0.002181	0.5414	cluster_IV;d__Bacteria;p__Nitrospinota;c__2-12-FULL-45-22;o__2-12-FULL-45-22;f__;g__;s__
query_2115	0.006909	0.9998	0.006909	0.9998	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042;o__UBA9042;f__UBA9042;g__UBA9042;s__UBA9042 sp002726535
query_2304	0.001196	0.416	0.001196	0.416	DISTANT
query_2386	0.005313	0.6062	0.005313	0.6062	DISTANT
query_2460	0.0005601	1	0.0005601	1	DISTANT
query_2694	0.02061	0.4739	0.02061	0.4739	cluster_IV;d__Archaea;p__Halobacterota
query_3037	0.001613	1	0.001613	1	DISTANT
query_3297	0.01085	0.5977	0.01816	1	cluster_IV
query_3599	0.001603	1	0.001603	1	DISTANT
query_3792	0.001061	0.6433	0.001061	0.6433	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3892	0.001579	0.7369	0.001579	0.7369	DISTANT
query_3988	0.001291	1	0.001291	1	cluster_IV;d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Enhygromyxa;s__Enhygromyxa salina_B
query_4153	0.001618	1	0.001618	1	DISTANT
query_4268	0.0009642	0.6017	0.0009642	0.6017	DISTANT
query_4360	0.001618	1	0.001618	1	DISTANT
query_4604	0.0008192	0.5071	0.0008192	0.5071	DISTANT
query_4800	0.001616	1	0.001616	1	DISTANT
query_4951	0.001913	1	0.001913	1	DISTANT
query_21	0.001623	1	0.001623	1	DISTANT
query_150	0.001056	0.6576	0.001056	0.6576	DISTANT
query_233	0.0003357	1	0.0003357	1	DISTANT
query_378	0.000816	0.5092	0.000816	0.5092	cluster_III;d__Bacteria
query_409	0.001621	1	0.001621	1	DISTANT
query_813	0.001475	1	0.001475	1	cluster_IV
query_885	0.001616	1	0.001616	1	DISTANT
query_985	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_1156	0.002614	0.7801	0.002614	0.7801	cluster_IV
query_1339	0.01554	0.4695	0.01554	0.4695	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042;o__PWKZ01;f__;g__;s__
query_1536	0.42	0.5	0.42	0.5	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae
